GUEST,,,
GuestShowDateTime,Club,MetricToShow,Sum of Number_Guest
46145,TCM,Sales,2
46145,TDC,Media,2
46145,TDC,PNS,1
46145,TDC,Sales,1
46145,TDU,Media,7
46145,TDU,OL,3
46145,TDU,Sales,4
46145,TTC,OL,1
46145,VSC,PNS,1
46145,VSC,Sales,5
46145,VTC,Media,1
46145,VTC,OL,1
46145,VTC,PNS,1
46145,VTC,Sales,2
46145,VVO,OL,1
46145,VVO,PNS,1
46145,VVO,Sales,3
46145,WPC,Sales,2
46146,AMU,OL,7
46146,AMU,Sales,10
46146,AMY,LWT (Live Well Together),1
46146,AMY,Media,4
46146,AMY,OL,3
46146,AMY,Sales,1
46146,BDS,OL,7
46146,BDS,Sales,1
46146,CPT,OL,1
46146,CPT,PNS,1
46146,CPT,Sales,3
46146,CTC,OL,3
46146,CTC,PNS,4
46146,CTC,Sales,5
46146,CTC,TM,2
46146,DNG,OL,8
46146,DNG,PNS,3
46146,DNG,Sales,5
46146,FDC,OL,1
46146,FDC,Sales,10
46146,GDC,Media,1
46146,GDC,PNS,1
46146,GDC,Sales,5
46146,GMC,OL,1
46146,GVC,OL,1
46146,GVC,PNS,4
46146,GVC,Sales,1
46146,HDC,PNS,1
46146,HDC,Sales,1
46146,HDY,OL,2
46146,HDY,PNS,3
46146,HDY,Sales,7
46146,HVP,Media,2
46146,HVP,OL,2
46146,HVP,PNS,3
46146,HVP,Sales,1
46146,LMC,OL,3
46146,LMC,Sales,3
46146,MAC,OL,5
46146,MAC,PNS,7
46146,MAC,Sales,3
46146,MPC,Media,1
46146,MPC,PNS,1
46146,MPC,Sales,13
46146,NTC,Media,2
46146,NTC,OL,9
46146,NTC,Sales,9
46146,PBH,OL,2
46146,PBH,PNS,4
46146,PBH,Sales,5
46146,PCH,Media,1
46146,PCH,OL,6
46146,PCH,PNS,5
46146,PCH,Sales,3
46146,PCO,Media,1
46146,PCO,OL,1
46146,PCO,PNS,1
46146,PCO,Sales,2
46146,RCC,OL,12
46146,RCC,PNS,5
46146,RCC,Sales,1
46146,SCT,OL,2
46146,SCT,PNS,4
46146,SCT,Sales,12
46146,TCM,Media,3
46146,TCM,OL,7
46146,TCM,PNS,2
46146,TCM,Sales,2
46146,TDC,OL,4
46146,TDC,PNS,3
46146,TDC,Sales,8
46146,TDU,Media,9
46146,TDU,OL,3
46146,TDU,PNS,1
46146,TDU,Sales,11
46146,TTC,Media,1
46146,TTC,OL,4
46146,TTC,PNS,1
46146,TTC,Sales,4
46146,VSC,OL,1
46146,VSC,PNS,4
46146,VSC,Sales,4
46146,VSC,TM,1
46146,VTC,Media,2
46146,VTC,OL,3
46146,VVO,Media,2
46146,VVO,OL,1
46146,VVO,PNS,4
46146,VVO,Sales,10
46146,WPC,OL,2
46146,WPC,Sales,5
46147,AMU,Media,2
46147,AMU,OL,5
46147,AMU,PNS,1
46147,AMU,Sales,5
46147,AMY,Media,3
46147,AMY,OL,3
46147,AMY,Sales,3
46147,BDS,Sales,4
46147,CPT,OL,1
46147,CPT,PNS,1
46147,CPT,Sales,8
46147,CTC,Media,1
46147,CTC,OL,5
46147,CTC,Sales,5
46147,DNG,Media,3
46147,DNG,OL,5
46147,DNG,PNS,3
46147,DNG,Sales,5
46147,FDC,Sales,5
46147,GDC,Media,5
46147,GDC,OL,2
46147,GDC,PNS,1
46147,GDC,Sales,2
46147,GMC,OL,1
46147,GMC,PNS,2
46147,GMC,Sales,2
46147,GVC,OL,3
46147,GVC,Sales,2
46147,HDC,Sales,5
46147,HDY,OL,3
46147,HDY,PNS,2
46147,HDY,Sales,5
46147,HVP,Sales,8
46147,LMC,OL,1
46147,LMC,PNS,1
46147,LMC,Sales,3
46147,MAC,OL,8
46147,MAC,Sales,9
46147,MPC,OL,4
46147,MPC,Sales,20
46147,NTC,OL,5
46147,NTC,Sales,3
46147,PBH,Media,2
46147,PBH,OL,2
46147,PBH,PNS,2
46147,PBH,Sales,3
46147,PCH,OL,8
46147,PCH,PNS,2
46147,PCH,Sales,8
46147,PCO,Media,2
46147,PCO,OL,1
46147,PCO,PNS,1
46147,PCO,Sales,1
46147,RCC,OL,4
46147,RCC,PNS,3
46147,RCC,Sales,2
46147,SCT,OL,5
46147,SCT,PNS,1
46147,SCT,Sales,2
46147,TCM,OL,6
46147,TCM,PNS,3
46147,TCM,Sales,9
46147,TCM,TM,1
46147,TDC,OL,1
46147,TDC,PNS,2
46147,TDC,Sales,3
46147,TDU,Media,5
46147,TDU,OL,1
46147,TDU,Sales,12
46147,TTC,OL,3
46147,TTC,PNS,1
46147,TTC,Sales,3
46147,VSC,OL,6
46147,VSC,PNS,1
46147,VSC,Sales,4
46147,VTC,OL,1
46147,VTC,Sales,2
46147,VVO,Media,4
46147,VVO,OL,4
46147,VVO,Sales,4
46147,WPC,OL,5
46147,WPC,Sales,3
46147,WPC,TM,1
46148,AMU,Media,1
46148,AMU,OL,4
46148,AMU,PNS,2
46148,AMU,Sales,10
46148,AMY,OL,4
46148,AMY,Sales,2
46148,BDS,OL,2
46148,BDS,Sales,5
46148,CPT,OL,2
46148,CPT,PNS,4
46148,CPT,Sales,7
46148,CTC,Media,3
46148,CTC,OL,4
46148,CTC,PNS,1
46148,CTC,Sales,5
46148,DNG,OL,7
46148,DNG,PNS,1
46148,DNG,Sales,5
46148,FDC,PNS,1
46148,FDC,Sales,5
46148,GDC,PNS,2
46148,GDC,Sales,4
46148,GMC,Sales,4
46148,GVC,OL,3
46148,GVC,Sales,1
46148,HDC,OL,1
46148,HDC,PNS,1
46148,HDC,Sales,3
46148,HDY,OL,3
46148,HDY,PNS,2
46148,HDY,Sales,5
46148,HVP,Media,1
46148,HVP,OL,1
46148,HVP,PNS,1
46148,HVP,Sales,6
46148,LMC,OL,1
46148,LMC,Sales,9
46148,MAC,OL,9
46148,MAC,PNS,1
46148,MAC,Sales,2
46148,MAC,TM,1
46148,MPC,OL,2
46148,MPC,PNS,2
46148,MPC,Sales,14
46148,NTC,OL,3
46148,NTC,PNS,1
46148,NTC,Sales,7
46148,PBH,OL,2
46148,PCH,Media,1
46148,PCH,OL,4
46148,PCH,PNS,7
46148,PCH,Sales,12
46148,PCO,Media,1
46148,PCO,OL,3
46148,PCO,PNS,1
46148,PCO,Sales,2
46148,RCC,OL,3
46148,RCC,Sales,5
46148,SCT,OL,7
46148,SCT,PNS,2
46148,SCT,Sales,17
46148,TCM,OL,4
46148,TCM,PNS,5
46148,TCM,Sales,16
46148,TDC,OL,3
46148,TDC,PNS,3
46148,TDC,Sales,7
46148,TDU,Media,4
46148,TDU,OL,6
46148,TDU,PNS,2
46148,TDU,Sales,9
46148,TTC,Media,1
46148,TTC,OL,1
46148,TTC,PNS,1
46148,TTC,Sales,2
46148,VSC,Media,1
46148,VSC,PNS,2
46148,VSC,Sales,15
46148,VSC,TM,1
46148,VTC,Media,1
46148,VTC,OL,1
46148,VTC,Sales,2
46148,VVO,Media,1
46148,VVO,PNS,3
46148,VVO,Sales,8
46148,WPC,OL,4
46148,WPC,PNS,1
46148,WPC,Sales,4
46149,AMU,Media,2
46149,AMU,OL,7
46149,AMU,PNS,1
46149,AMU,Sales,10
46149,AMY,OL,3
46149,AMY,Sales,2
46149,BDS,OL,2
46149,BDS,Sales,6
46149,CPT,Media,1
46149,CPT,OL,2
46149,CPT,PNS,2
46149,CPT,Sales,7
46149,CTC,Media,1
46149,CTC,PNS,5
46149,CTC,Sales,6
46149,DNG,Media,1
46149,DNG,OL,7
46149,DNG,PNS,5
46149,DNG,Sales,4
46149,FDC,Sales,8
46149,GDC,OL,1
46149,GDC,PNS,2
46149,GDC,Sales,5
46149,GMC,Media,1
46149,GMC,OL,1
46149,GMC,PNS,5
46149,GMC,Sales,1
46149,GVC,OL,1
46149,GVC,Sales,1
46149,HDC,OL,3
46149,HDC,Sales,4
46149,HDY,Media,1
46149,HDY,OL,3
46149,HDY,PNS,1
46149,HDY,Sales,5
46149,HDY,TM,1
46149,HVP,Media,2
46149,HVP,OL,2
46149,HVP,Sales,1
46149,LMC,Media,1
46149,LMC,PNS,1
46149,LMC,Sales,22
46149,MAC,OL,3
46149,MAC,PNS,5
46149,MAC,Sales,6
46149,MPC,Media,1
46149,MPC,OL,1
46149,MPC,Sales,3
46149,NTC,Media,1
46149,NTC,OL,3
46149,NTC,Sales,4
46149,PBH,OL,1
46149,PBH,PNS,1
46149,PBH,Sales,8
46149,PCH,Media,1
46149,PCH,OL,14
46149,PCH,PNS,6
46149,PCH,Sales,8
46149,PCO,Media,1
46149,PCO,OL,2
46149,PCO,PNS,1
46149,PCO,Sales,12
46149,RCC,OL,3
46149,RCC,PNS,3
46149,RCC,Sales,9
46149,SCT,PNS,5
46149,SCT,Sales,5
46149,TCM,OL,2
46149,TCM,PNS,3
46149,TCM,Sales,11
46149,TDC,OL,2
46149,TDC,PNS,1
46149,TDC,Sales,6
46149,TDU,Media,3
46149,TDU,OL,1
46149,TDU,PNS,1
46149,TDU,Sales,6
46149,TTC,OL,2
46149,TTC,Sales,4
46149,VSC,OL,4
46149,VSC,PNS,2
46149,VSC,Sales,10
46149,VTC,Media,2
46149,VTC,OL,3
46149,VVO,OL,4
46149,VVO,PNS,5
46149,VVO,Sales,2
46149,WPC,OL,3
46149,WPC,PNS,1
46149,WPC,Sales,9
46150,AMU,PNS,1
46150,AMU,Sales,12
46150,AMY,Media,1
46150,AMY,Sales,6
46150,BDS,Media,2
46150,BDS,OL,2
46150,BDS,PNS,1
46150,BDS,Sales,4
46150,CPT,OL,1
46150,CPT,PNS,4
46150,CPT,Sales,4
46150,CTC,Media,1
46150,CTC,OL,1
46150,CTC,Sales,1
46150,DNG,Media,1
46150,DNG,OL,6
46150,DNG,PNS,4
46150,DNG,Sales,1
46150,FDC,PNS,1
46150,FDC,Sales,4
46150,GDC,Media,1
46150,GDC,Sales,4
46150,GMC,Sales,1
46150,GVC,OL,3
46150,GVC,PNS,3
46150,HDC,OL,1
46150,HDC,Sales,5
46150,HDY,PNS,4
46150,HDY,Sales,9
46150,HVP,Media,2
46150,HVP,PNS,1
46150,HVP,Sales,5
46150,LMC,OL,3
46150,LMC,Sales,7
46150,MAC,OL,6
46150,MAC,PNS,7
46150,MAC,Sales,2
46150,MPC,Sales,13
46150,NTC,Media,1
46150,NTC,OL,9
46150,NTC,Sales,5
46150,PBH,OL,4
46150,PBH,Sales,4
46150,PCH,OL,8
46150,PCH,PNS,4
46150,PCH,Sales,22
46150,PCO,Media,1
46150,PCO,PNS,2
46150,PCO,Sales,21
46150,RCC,OL,2
46150,RCC,Sales,9
46150,SCT,OL,4
46150,SCT,Sales,9
46150,TCM,OL,6
46150,TCM,PNS,2
46150,TCM,Sales,9
46150,TDC,PNS,4
46150,TDC,Sales,5
46150,TDC,TM,1
46150,TDU,Media,2
46150,TDU,OL,2
46150,TDU,Sales,8
46150,TTC,Media,1
46150,TTC,OL,1
46150,TTC,Sales,1
46150,VSC,OL,3
46150,VSC,PNS,2
46150,VSC,Sales,4
46150,VTC,Media,1
46150,VTC,OL,1
46150,VTC,PNS,1
46150,VTC,Sales,2
46150,VVO,OL,2
46150,VVO,PNS,2
46150,VVO,Sales,9
46150,WPC,OL,1
46150,WPC,Sales,1
46151,AMU,OL,1
46151,AMU,Sales,4
46151,AMY,Media,2
46151,AMY,OL,1
46151,AMY,Sales,4
46151,BDS,Sales,4
46151,CPT,OL,2
46151,CPT,PNS,2
46151,CPT,Sales,6
46151,CTC,Media,4
46151,CTC,OL,2
46151,CTC,Sales,4
46151,DNG,Media,2
46151,DNG,OL,6
46151,DNG,PNS,1
46151,FDC,PNS,1
46151,FDC,Sales,10
46151,GDC,PNS,2
46151,GDC,Sales,3
46151,GMC,OL,2
46151,GMC,PNS,3
46151,GVC,OL,1
46151,GVC,Sales,2
46151,HDC,PNS,1
46151,HDC,Sales,1
46151,HDY,Sales,6
46151,HVP,Media,1
46151,HVP,Sales,4
46151,LMC,Media,1
46151,LMC,OL,1
46151,LMC,Sales,4
46151,LMC,TM,1
46151,MAC,Media,2
46151,MAC,OL,1
46151,MAC,PNS,4
46151,MAC,Sales,2
46151,MPC,Sales,8
46151,NTC,Media,1
46151,NTC,OL,2
46151,NTC,Sales,2
46151,PBH,OL,1
46151,PBH,Sales,4
46151,PCH,OL,1
46151,PCH,PNS,11
46151,PCH,Sales,9
46151,PCO,Media,2
46151,PCO,Sales,13
46151,RCC,OL,5
46151,RCC,Sales,6
46151,SCT,OL,5
46151,SCT,PNS,1
46151,SCT,Sales,11
46151,TCM,Media,1
46151,TCM,OL,3
46151,TCM,PNS,1
46151,TCM,Sales,10
46151,TDC,Media,2
46151,TDC,PNS,2
46151,TDC,Sales,9
46151,TDU,Media,3
46151,TDU,OL,1
46151,TDU,PNS,1
46151,TDU,Sales,2
46151,TTC,OL,1
46151,TTC,PNS,1
46151,TTC,Sales,2
46151,VSC,PNS,1
46151,VSC,Sales,4
46151,VTC,OL,1
46151,VTC,Sales,4
46151,VVO,Media,2
46151,VVO,Sales,6
46151,WPC,OL,5
46151,WPC,Sales,5
46152,AMU,Media,2
46152,AMU,Sales,3
46152,AMY,Media,1
46152,AMY,OL,3
46152,AMY,Sales,3
46152,BDS,Media,1
46152,BDS,Sales,3
46152,CPT,Sales,2
46152,CTC,PNS,3
46152,CTC,Sales,6
46152,DNG,OL,2
46152,DNG,PNS,2
46152,DNG,Sales,2
46152,FDC,OL,1
46152,FDC,PNS,1
46152,GDC,PNS,1
46152,GDC,Sales,6
46152,GMC,OL,2
46152,GMC,PNS,1
46152,GMC,Sales,2
46152,GVC,PNS,1
46152,GVC,Sales,1
46152,HDC,Sales,1
46152,HDY,Media,1
46152,HDY,PNS,7
46152,HDY,Sales,5
46152,HVP,OL,1
46152,HVP,Sales,6
46152,LMC,Sales,5
46152,MAC,Media,1
46152,MAC,OL,2
46152,MAC,PNS,4
46152,MAC,Sales,2
46152,MPC,Media,1
46152,MPC,PNS,2
46152,MPC,Sales,13
46152,NTC,Media,2
46152,NTC,Sales,2
46152,PBH,Media,1
46152,PBH,OL,2
46152,PBH,Sales,3
46152,PCH,OL,5
46152,PCH,PNS,9
46152,PCH,Sales,6
46152,PCO,Media,2
46152,PCO,OL,1
46152,PCO,Sales,9
46152,RCC,OL,3
46152,RCC,PNS,1
46152,RCC,Sales,5
46152,SCT,PNS,5
46152,SCT,Sales,4
46152,TCM,Media,1
46152,TCM,OL,5
46152,TCM,PNS,2
46152,TCM,Sales,6
46152,TDC,OL,2
46152,TDC,PNS,1
46152,TDC,Sales,1
46152,TDU,Media,5
46152,TDU,Sales,6
46152,TTC,OL,1
46152,TTC,PNS,2
46152,TTC,Sales,2
46152,VSC,Media,1
46152,VSC,OL,2
46152,VSC,PNS,2
46152,VSC,Sales,4
46152,VTC,Media,2
46152,VTC,Sales,4
46152,VVO,Media,1
46152,VVO,Sales,6
46152,WPC,Sales,9
46153,AMU,OL,1
46153,AMU,Sales,14
46153,AMY,OL,1
46153,AMY,PNS,1
46153,AMY,Sales,2
46153,BDS,Media,1
46153,BDS,OL,1
46153,CPT,OL,2
46153,CPT,Sales,2
46153,CTC,Media,2
46153,CTC,OL,1
46153,CTC,PNS,1
46153,CTC,Sales,14
46153,DNG,Media,1
46153,DNG,OL,11
46153,DNG,PNS,3
46153,DNG,Sales,13
46153,FDC,PNS,1
46153,FDC,Sales,3
46153,GDC,OL,1
46153,GDC,Sales,3
46153,GMC,OL,2
46153,GMC,Sales,3
46153,GMC,TM,2
46153,GVC,PNS,2
46153,GVC,Sales,2
46153,HDC,OL,1
46153,HDC,Sales,7
46153,HDY,Media,2
46153,HDY,OL,5
46153,HDY,PNS,4
46153,HDY,Sales,2
46153,HVP,Media,2
46153,HVP,PNS,1
46153,LMC,OL,1
46153,LMC,PNS,2
46153,LMC,Sales,7
46153,MAC,OL,9
46153,MAC,PNS,1
46153,MAC,Sales,6
46153,MPC,Media,1
46153,MPC,OL,5
46153,MPC,PNS,1
46153,MPC,Sales,12
46153,NTC,Media,1
46153,NTC,OL,3
46153,NTC,Sales,5
46153,PBH,OL,2
46153,PBH,Sales,4
46153,PCH,OL,11
46153,PCH,PNS,9
46153,PCH,Sales,11
46153,PCO,OL,1
46153,PCO,Sales,6
46153,RCC,Media,1
46153,RCC,PNS,6
46153,RCC,Sales,5
46153,SCT,OL,1
46153,SCT,Sales,11
46153,TCM,OL,1
46153,TCM,PNS,1
46153,TCM,Sales,9
46153,TDC,OL,1
46153,TDC,PNS,1
46153,TDC,Sales,3
46153,TDU,Media,5
46153,TDU,OL,2
46153,TDU,Sales,4
46153,TTC,OL,1
46153,TTC,PNS,1
46153,TTC,Sales,1
46153,VSC,Media,2
46153,VSC,OL,2
46153,VSC,PNS,1
46153,VSC,Sales,8
46153,VTC,OL,1
46153,VTC,Sales,2
46153,VVO,OL,3
46153,VVO,PNS,8
46153,VVO,Sales,7
46153,WPC,OL,2
46153,WPC,Sales,7
46154,AMU,Media,1
46154,AMU,OL,1
46154,AMU,PNS,1
46154,AMU,Sales,4
46154,AMY,PNS,1
46154,AMY,Sales,3
46154,BDS,Sales,8
46154,CPT,PNS,1
46154,CPT,Sales,10
46154,CTC,Media,4
46154,CTC,PNS,2
46154,CTC,Sales,9
46154,DNG,Media,1
46154,DNG,OL,4
46154,DNG,PNS,1
46154,DNG,Sales,7
46154,FDC,Media,2
46154,FDC,OL,1
46154,FDC,Sales,6
46154,GDC,PNS,1
46154,GDC,Sales,5
46154,GMC,Media,1
46154,GMC,PNS,2
46154,GMC,Sales,1
46154,GMC,TM,2
46154,GVC,Media,1
46154,GVC,Sales,4
46154,HDC,Media,1
46154,HDC,PNS,1
46154,HDC,Sales,3
46154,HDY,PNS,4
46154,HDY,Sales,2
46154,HVP,Media,1
46154,HVP,Sales,4
46154,LMC,Media,1
46154,LMC,PNS,1
46154,LMC,Sales,7
46154,MAC,OL,8
46154,MAC,Sales,4
46154,MPC,Media,1
46154,MPC,PNS,2
46154,MPC,Sales,2
46154,NTC,Media,1
46154,NTC,OL,2
46154,NTC,PNS,4
46154,NTC,Sales,10
46154,PBH,Media,2
46154,PBH,OL,3
46154,PBH,PNS,3
46154,PBH,Sales,4
46154,PCH,OL,3
46154,PCH,PNS,3
46154,PCH,Sales,7
46154,PCO,PNS,1
46154,PCO,Sales,4
46154,RCC,OL,4
46154,RCC,PNS,4
46154,RCC,Referral (MKT),1
46154,RCC,Sales,5
46154,SCT,Media,1
46154,SCT,OL,2
46154,SCT,PNS,3
46154,SCT,Sales,7
46154,TCM,Media,1
46154,TCM,OL,6
46154,TCM,Sales,7
46154,TDC,Media,1
46154,TDC,OL,2
46154,TDC,Sales,3
46154,TDU,Media,5
46154,TDU,Sales,5
46154,TTC,OL,1
46154,TTC,PNS,1
46154,TTC,Sales,3
46154,VSC,Media,1
46154,VSC,PNS,2
46154,VSC,Sales,6
46154,VTC,Media,1
46154,VTC,OL,2
46154,VTC,PNS,1
46154,VTC,Sales,3
46154,VVO,PNS,4
46154,VVO,Sales,3
46154,WPC,OL,1
46154,WPC,PNS,2
46154,WPC,Sales,8
46155,AMU,Media,1
46155,AMU,OL,2
46155,AMU,Sales,12
46155,AMY,Sales,3
46155,BDS,OL,2
46155,BDS,Sales,2
46155,CPT,Sales,3
46155,CTC,Media,1
46155,CTC,OL,1
46155,CTC,PNS,4
46155,CTC,Sales,3
46155,DNG,Media,3
46155,DNG,OL,6
46155,DNG,PNS,1
46155,DNG,Sales,5
46155,FDC,Sales,7
46155,GDC,Sales,2
46155,GMC,PNS,3
46155,GMC,TM,2
46155,GVC,OL,3
46155,GVC,PNS,2
46155,GVC,Sales,1
46155,HDC,Sales,6
46155,HDY,Media,1
46155,HDY,OL,4
46155,HDY,PNS,4
46155,HDY,Sales,5
46155,HVP,Media,3
46155,HVP,OL,2
46155,HVP,PNS,3
46155,HVP,Sales,4
46155,LMC,Media,1
46155,LMC,OL,5
46155,LMC,PNS,1
46155,LMC,Sales,1
46155,MAC,OL,9
46155,MAC,PNS,7
46155,MAC,Sales,7
46155,MPC,OL,4
46155,MPC,Sales,5
46155,NTC,Media,2
46155,NTC,OL,5
46155,NTC,Sales,8
46155,PBH,Sales,3
46155,PCH,Media,1
46155,PCH,OL,9
46155,PCH,PNS,6
46155,PCH,Sales,3
46155,PCO,OL,1
46155,PCO,Sales,4
46155,RCC,OL,6
46155,RCC,PNS,1
46155,RCC,Sales,3
46155,SCT,OL,5
46155,SCT,PNS,2
46155,SCT,Sales,7
46155,TCM,OL,6
46155,TCM,PNS,1
46155,TCM,Sales,7
46155,TDC,Media,1
46155,TDC,PNS,1
46155,TDC,Sales,2
46155,TDU,Media,3
46155,TDU,OL,1
46155,TDU,Sales,3
46155,TTC,OL,1
46155,TTC,Sales,1
46155,VSC,OL,1
46155,VSC,Sales,1
46155,VTC,OL,6
46155,VTC,Sales,1
46155,VVO,OL,2
46155,VVO,PNS,1
46155,VVO,Sales,2
46155,WPC,Sales,9
46156,AMU,Media,1
46156,AMU,OL,1
46156,AMU,Sales,3
46156,AMY,PNS,1
46156,AMY,Sales,4
46156,BDS,Sales,4
46156,CPT,Media,2
46156,CPT,OL,3
46156,CPT,PNS,2
46156,CPT,Sales,6
46156,CTC,PNS,2
46156,CTC,Sales,8
46156,DNG,Media,2
46156,DNG,OL,4
46156,DNG,PNS,3
46156,DNG,Sales,11
46156,FDC,Media,1
46156,FDC,OL,2
46156,FDC,Sales,7
46156,GDC,Media,1
46156,GDC,OL,6
46156,GMC,OL,1
46156,GMC,PNS,1
46156,GMC,Sales,5
46156,GMC,TM,2
46156,GVC,OL,3
46156,GVC,PNS,1
46156,HDC,OL,5
46156,HDC,Sales,4
46156,HDY,OL,7
46156,HDY,PNS,3
46156,HDY,Sales,1
46156,HVP,OL,1
46156,HVP,PNS,1
46156,HVP,Sales,5
46156,LMC,Media,1
46156,LMC,OL,1
46156,LMC,PNS,2
46156,LMC,Sales,14
46156,MAC,OL,7
46156,MAC,PNS,4
46156,MAC,Sales,2
46156,MPC,OL,4
46156,MPC,PNS,2
46156,MPC,Sales,3
46156,NTC,Media,1
46156,NTC,OL,8
46156,NTC,Sales,3
46156,PBH,OL,5
46156,PBH,Sales,9
46156,PCH,OL,7
46156,PCH,PNS,3
46156,PCH,Sales,7
46156,PCO,Media,1
46156,PCO,PNS,1
46156,PCO,Sales,4
46156,RCC,OL,4
46156,RCC,Sales,5
46156,SCT,Media,2
46156,SCT,OL,3
46156,SCT,PNS,3
46156,SCT,Sales,4
46156,TCM,Media,1
46156,TCM,OL,5
46156,TCM,PNS,3
46156,TCM,Sales,7
46156,TDC,OL,1
46156,TDC,PNS,3
46156,TDC,Sales,5
46156,TDU,Media,1
46156,TDU,OL,2
46156,TDU,Sales,10
46156,TTC,OL,4
46156,TTC,Sales,2
46156,VSC,OL,3
46156,VSC,Sales,4
46156,VTC,OL,3
46156,VTC,Sales,1
46156,VVO,Media,1
46156,VVO,OL,1
46156,VVO,PNS,2
46156,WPC,OL,1
46156,WPC,PNS,3
46156,WPC,Sales,8
46157,AMU,OL,1
46157,AMY,Sales,2
46157,BDS,OL,2
46157,BDS,Sales,4
46157,CPT,OL,4
46157,CPT,Sales,3
46157,CTC,Media,2
46157,CTC,OL,2
46157,CTC,Sales,5
46157,DNG,Media,2
46157,DNG,OL,3
46157,DNG,PNS,4
46157,DNG,Sales,4
46157,FDC,OL,1
46157,FDC,Sales,6
46157,GDC,Sales,3
46157,GMC,OL,1
46157,GMC,PNS,1
46157,GMC,Sales,2
46157,GMC,TM,6
46157,GVC,Media,1
46157,GVC,Sales,1
46157,HDC,OL,2
46157,HDC,Sales,1
46157,HDY,OL,7
46157,HDY,PNS,1
46157,HDY,Sales,1
46157,HVP,Sales,7
46157,LMC,PNS,2
46157,LMC,Sales,11
46157,MAC,OL,5
46157,MAC,PNS,3
46157,MAC,Sales,6
46157,MPC,Sales,12
46157,NTC,Media,1
46157,NTC,OL,8
46157,NTC,Sales,6
46157,PBH,OL,1
46157,PBH,Sales,2
46157,PCH,OL,10
46157,PCH,PNS,5
46157,PCH,Sales,5
46157,PCO,OL,1
46157,PCO,Sales,7
46157,RCC,OL,7
46157,RCC,PNS,1
46157,RCC,Sales,4
46157,SCT,PNS,2
46157,SCT,Sales,5
46157,TCM,Media,2
46157,TCM,PNS,1
46157,TCM,Sales,7
46157,TDC,OL,2
46157,TDC,PNS,1
46157,TDC,Sales,2
46157,TDU,Media,4
46157,TDU,OL,1
46157,TDU,PNS,1
46157,TDU,Sales,5
46157,TTC,OL,1
46157,VSC,OL,1
46157,VSC,Sales,4
46157,VTC,Media,1
46157,VTC,OL,3
46157,VTC,Sales,3
46157,VVO,Media,1
46157,VVO,OL,2
46157,VVO,PNS,2
46157,VVO,Sales,4
46157,WPC,Media,1
46157,WPC,OL,1
46157,WPC,Sales,5
46158,AMY,Media,1
46158,AMY,PNS,3
46158,AMY,Sales,1
46158,BDS,Media,1
46158,BDS,Sales,2
46158,CPT,PNS,2
46158,CPT,Sales,5
46158,CTC,Media,1
46158,CTC,OL,1
46158,CTC,PNS,1
46158,CTC,Sales,2
46158,DNG,Media,3
46158,DNG,OL,6
46158,DNG,PNS,1
46158,DNG,Sales,6
46158,FDC,OL,1
46158,FDC,Sales,1
46158,GDC,Media,1
46158,GDC,Sales,3
46158,GMC,Sales,2
46158,GMC,TM,7
46158,GVC,Media,1
46158,GVC,OL,4
46158,GVC,Sales,1
46158,HDC,OL,1
46158,HDY,PNS,3
46158,HDY,Sales,1
46158,HVP,Sales,3
46158,LMC,Media,2
46158,LMC,Sales,3
46158,MAC,OL,3
46158,MAC,PNS,3
46158,MAC,Sales,12
46158,MPC,OL,2
46158,MPC,Sales,9
46158,NTC,OL,1
46158,NTC,Sales,7
46158,PBH,OL,2
46158,PBH,Sales,4
46158,PCH,Media,2
46158,PCH,OL,9
46158,PCH,PNS,2
46158,PCH,Sales,9
46158,PCO,Media,1
46158,PCO,OL,3
46158,PCO,PNS,5
46158,PCO,Sales,11
46158,RCC,OL,3
46158,RCC,PNS,4
46158,RCC,Sales,3
46158,SCT,OL,4
46158,SCT,PNS,3
46158,SCT,Sales,7
46158,TCM,Media,3
46158,TCM,OL,2
46158,TCM,PNS,5
46158,TCM,Sales,2
46158,TDC,OL,1
46158,TDC,Sales,4
46158,TDU,Media,5
46158,TDU,OL,1
46158,TDU,PNS,2
46158,TTC,OL,1
46158,VSC,Sales,5
46158,VTC,OL,2
46158,VTC,Sales,4
46158,VVO,PNS,1
46158,VVO,Sales,1
46158,WPC,OL,2
46158,WPC,Sales,2
46159,AMU,Media,1
46159,AMU,OL,1
46159,AMU,Sales,9
46159,AMY,Media,1
46159,AMY,PNS,2
46159,BDS,Media,1
46159,BDS,Sales,2
46159,CPT,PNS,1
46159,CPT,Sales,6
46159,CTC,Media,2
46159,CTC,OL,1
46159,CTC,Sales,3
46159,DNG,Media,2
46159,DNG,PNS,3
46159,DNG,Sales,4
46159,FDC,Sales,6
46159,GDC,Media,3
46159,GDC,Sales,3
46159,GMC,Sales,2
46159,GVC,Media,2
46159,GVC,OL,1
46159,HDC,Sales,1
46159,HDY,Media,2
46159,HDY,PNS,2
46159,HDY,Sales,3
46159,HVP,OL,1
46159,HVP,Sales,1
46159,LMC,Media,3
46159,LMC,OL,1
46159,LMC,Sales,5
46159,MAC,OL,1
46159,MAC,PNS,5
46159,MAC,Sales,3
46159,MPC,OL,2
46159,MPC,Sales,8
46159,NTC,OL,3
46159,NTC,PNS,1
46159,NTC,Sales,3
46159,PBH,OL,3
46159,PBH,Sales,3
46159,PCH,OL,3
46159,PCH,PNS,3
46159,PCH,Sales,2
46159,PCO,OL,1
46159,PCO,Sales,7
46159,RCC,OL,3
46159,RCC,Sales,2
